t_sec,F3,F4,C3,C4,P3,P4,O1,O2
0.71875,2.479414310681138,2.5378960964002286,-2.5006403627745097,-3.755433484672681,3.389310094069945,3.761269485290804,0.7303925585071869,-1.1328081220596529
0.726562,1.193254368686599,2.856861179373256,4.391336826206387,1.8287429255406598,0.749343696836906,-0.2934841531614294,3.0084567633579007,2.1879878269116393
0.734375,-1.198666199155086,4.92898091402912,4.235512493986299,2.937273056952894,-0.5944963771644356,2.957243067048377,3.773661655903443,3.2132061628552355
0.742188,2.970727270913552,1.7421390225485527,1.8571458620694692,1.6509299562052184,1.3886779212432083,-2.86012715418937,1.5814323652991078,0.20752694541454342
0.75,-2.5596819152800356,3.363633238601653,3.4579906817714114,2.7184412005912284,0.5104268337117573,2.7012502419053215,0.024106361203667253,0.40559455379557385
0.757812,-2.6583394777499603,0.3225858721716855,-0.25634553261196147,-2.9824216231297247,-0.8094893288721856,-0.8665542329526087,2.1809321228112966,0.4685157939140343
0.765625,-0.8085787341196123,-0.33389499270037837,-0.5767509336336395,-1.071003659433131,-3.41205881323039,-1.549308173667675,-3.9866053502126597,-4.828745992293417
0.773438,0.027258902422872433,-0.21265540680572703,-4.369562804073913,-1.041517056328012,0.49862568179155176,0.6256703877843464,-0.9338804942461132,-2.708690820879232
0.78125,-2.6139701884495907,-3.09127718722741,-0.049893816508315925,0.019456442721295097,1.188842924443198,0.8141400019172342,-3.03609591059621,-5.075274448753347
0.789062,-1.2726064781854436,-0.1999308945425986,-0.9116811181097265,-1.66330284348623,-0.4458202963056741,-1.9595054090666928,-3.1593120199416918,-1.1533955270513347
0.796875,-0.9990754822745391,0.29311845594057473,0.39033578809134173,-2.4349302597960527,-1.2551177307550185,2.5829183968087306,-2.909429991516963,-4.779561799586225
0.804688,-3.43340562923056,0.34850457040780136,0.2940622978689682,-0.002993969046671513,2.8638066737386976,-4.910241850324182,1.662721780625036,3.935673499919643
0.8125,-1.5484547485968836,-0.05250624239324597,-0.9400984095080064,-1.223006667205822,0.40813616173373635,3.915630739148826,5.796093694534673,1.3080205372420284
0.820312,4.767060763861148,1.0280932897014579,4.272934321987929,0.578954969278783,1.6975261556906007,2.166359448883981,9.228528365931695,4.382004089739761
0.828125,-0.43374377949969656,2.9187810209549463,0.060963150153901635,-0.19487214147983367,3.2883806403890685,1.5333490961471516,3.4995076702333043,2.7741692288596305
0.835938,1.4461767065736058,1.6229422482350349,-3.2555255027206416,1.9515536999092562,-0.8045231596164968,-1.725082591074718,2.202208872370844,2.33239127604457
0.84375,-1.0043288967794677,2.0447471477010426,-2.3782035868497386,-0.5077407516530429,-0.5957231213183607,0.4808506078689619,1.7057788663897588,-0.9442722886248271
0.851562,1.3505482145828982,0.02798759633984127,-3.8623062188874675,-3.9955965930577086,-0.17166429635295974,-0.5889603460670454,-0.5008916481379415,-0.33041290598319883
0.859375,-0.1044505539992403,1.3397289866769977,-2.6666659882507977,-2.788399372217271,-3.0200030653041674,-0.2555220151919888,0.8231840582340859,-2.418275528933906
0.867188,-5.885320952667665,-4.289906989569107,-2.371610457070708,-1.820994786469114,-2.139659151031986,-1.245719650560699,-3.2692564546899607,-0.37070031908858114
0.875,-2.3520346113627375,-2.724635918951086,0.15775107704092317,-3.8712841398522384,-0.7206165893599956,-1.2948936325474663,-3.294884979836335,0.3765522142985249
0.882812,-2.1263361549377917,3.238675076699801,-1.1563999099348834,-3.259569901419141,-1.1830427345328836,-3.4753722971600705,-4.149275488672069,-1.6753129401444147
0.890625,0.5555939442806472,-1.7999056335281187,1.5303541036771193,1.8705593296265859,2.039248163597178,0.22547146472204072,1.0601467251125902,-5.317193508403002
0.898438,-0.7338302375864911,-1.8320276529764186,0.16003800999113138,-1.2213121506571274,-0.47934139439381374,3.61732404991375,-0.6334910138294546,0.5531366414576431
0.90625,-0.08185522748338392,0.5341100082787539,0.31818010676421216,1.2027948778383881,2.9046402196419834,3.8688131437542888,1.767290460913593,2.2506073826934463
0.914062,-1.5287185650083979,0.5972569685314948,2.498987292457367,2.350345639524495,1.5827351456342043,2.932303599180009,3.300564778075845,4.565041785934303
0.921875,1.559503594317453,0.26938864926116124,1.4563107381886318,-5.076560527382967,2.2369493933749447,-5.825647729824722,-0.5045709736011443,3.649735987011014
0.929688,1.9119990102658009,-1.3679172245476505,-0.6586518151721092,3.5066342458140323,0.46735024045296325,5.921251128404286,2.8669813008439387,3.4955052938127227
0.9375,3.940855578183765,0.9691610135733889,-1.4390025364323624,0.3462305215606597,0.9894386993996429,-1.668823132623306,1.6096562008780029,0.495514799327466
0.945312,2.1390001916293317,0.35950842562497487,-0.33336375649156924,0.019863880558418368,0.8816710526940277,1.669055415261255,-1.128570425575372,-1.2703781689300455
0.953125,2.014268108788931,-1.01976406642559,-2.989756442806651,0.7315531611533062,0.6341041290411806,-3.354065997537606,-0.12630753512117376,0.9249132832115866
0.960938,0.11437961924888418,0.6295696833591486,-3.3160528235124116,0.15456568266147763,-1.556829445186356,-1.9171702436947524,-0.16206863365147273,1.1822478256902627
0.96875,2.664860576689432,1.7057362105005245,-0.9585719892693959,-0.03366329995634243,0.14782644480155893,-1.1434634001680046,-2.510110221710768,-0.9393564272792354
0.976562,-1.1137500187240614,-2.45375859941952,-1.6250939130094746,0.4716729741297272,-1.4867905076083838,-0.8123571362716195,-1.6453956956122109,-3.5362001604773705
0.984375,0.6810267149570675,-0.07378440538575581,-3.1348018636649932,2.2194338925304526,-2.248693905967649,-4.5573951048241845,-4.5844962560802385,-4.370205235803769
0.992188,-0.36705009951093454,-1.019097747918476,-1.0507813247419868,0.8622865415041566,-0.02734438285359464,-0.07499936395042972,-0.5945332958206191,-0.08764152710832751
1.0,-4.215906683554889,-0.7288765045289248,-4.36042012897895,0.07211985359558887,-0.009265944448694314,2.091064549579357,2.375268785442234,0.4055500965047278
1.007812,-0.5293254179678025,1.4417189619174728,-0.6787178851878293,0.37433208657409994,2.679367739160531,-0.4084475867398514,3.025547488962993,2.6747136004973964
1.015625,-1.078114021959101,2.7792578687373437,2.0623083805850437,0.8690274645873486,-0.27744249760149153,-0.4712076186973271,1.419083683101581,3.4133038410310377
1.023438,-0.9160656081305993,1.8702092239119363,-1.687363276419028,0.3880106124600593,1.7120725991563122,6.383037380126128,0.2309228689758549,5.730546367662416
1.03125,1.2235643604858504,1.7462233685432165,0.9757994527854412,1.6285572623994984,1.0784490900428998,4.293919661681851,1.8586963090844257,4.851331835390108
1.039062,-0.6543409562624001,0.5138895913610718,-1.6364104772495218,1.4175620680259564,3.841841840098536,0.7968775666037604,1.509408455083118,-0.4529327304776458
1.046875,-0.26349498508848257,-2.9904981974269216,-1.6696837158247475,0.6096443498311777,2.9306618785069927,5.911057205483207,-0.5878992040934006,3.416853214936054
1.054688,0.1972202835488301,-0.5927799707472174,0.6329611616487318,-0.10839477444365422,-0.21463556465726152,-1.252093341535037,-3.6670733513610987,-3.900047501356667
1.0625,0.5993829853759076,-1.2605069613579731,-1.7578632242615704,-0.54867417150293,0.5292043340514354,-0.6999322857270233,-3.433430216841574,0.4726869239755698
1.070312,2.201430670231057,0.0321729749134998,1.1817747541024146,1.7183677250418565,0.8247881292107171,-0.20721214937306298,-1.6741269130468548,-1.6401117933571736
1.078125,-3.175460629497317,0.4206610333159414,-3.496256166575692,-2.373827134572694,1.1359522150113297,0.20926240478354985,0.032440738162034854,-3.2895475525036284
1.085938,-3.077508135916274,-1.2538848475034245,-0.4143457682090429,-0.4604309300101719,1.1078452774692948,-1.8820565300509995,-1.6149624164823684,-4.141683568284881
1.09375,0.5179511237225284,-0.3764663319938241,-1.805773422461113,-0.7778054702417838,-0.9423766415780896,-1.1143354072218388,2.3946321874400742,-1.2684056152380323
1.101562,-0.38977508002511435,-4.0968847748907224,-1.7100009916953058,-0.4477331366490568,-1.2246796418589438,2.9104408972499356,-0.03582412980375388,2.851336491559276
1.109375,0.6789795011203343,0.6300259058627515,0.26686329099067674,0.4520486896585969,4.270945355629117,-3.805866103973039,-2.3363807898185627,0.4692549903426475
1.117188,0.9109770282234948,2.2621301138763816,1.6517114075336359,-0.06295481428245475,3.3609692830060602,3.3832727028279974,3.013879455588202,4.394694685149082
1.125,1.5452905268642576,-0.12296605356576729,2.1956336780000094,1.0212262451573555,1.502679693508974,4.445907144379149,-1.901744257080173,-0.0353683403191396
1.132812,-1.4922195884003822,0.15539996921074672,0.19632067194662617,-2.3091142840674084,-0.6474341680991158,-0.3988014605246035,7.560611977196857,6.072863435669696
1.140625,-0.2679286023496986,-0.1715963475939979,-1.8539518079609083,-3.3718046400348536,0.5995949767123518,-1.1623486169586514,1.4970096357347804,-1.644815045632075
1.148438,-1.4259317762909525,0.3952713309352248,0.8108329078315253,0.9133576297476795,-2.49395225781973,1.856397170765468,-1.3063719722150116,1.5401638221373894
1.15625,-0.4039607856014689,-3.1354584305209783,-0.938542155054442,0.42458073823546905,0.6519056124015741,-0.8560009434364613,1.9155074841068576,0.9435079313508867
1.164062,-1.2863186861622435,0.7272331709111512,3.2491786076861833,3.3025608388758636,-3.6155154416891016,-3.012581902358408,0.6508062133794885,-4.2809913710909395
1.171875,-3.6258675469865875,-1.9531735418013234,0.05582519462658775,-0.9894216375447764,-2.772305161416029,-2.8196028440538625,-4.367029970035107,-4.505218042446928
1.179688,3.606325418819912,-0.36191819336110165,1.007965840223708,-1.7437072048236166,-1.807323857970415,-2.8625184663390275,-8.174237677035038,-5.435451493745925
1.1875,-4.328344141147337,-5.206674337089763,-2.956403373545444,2.0842259338140234,-1.1495325071885303,1.5204673528625268,-1.2993551897578923,-0.41478133589201494
1.195312,-2.0920786678636176,0.757617231130874,1.2252007263451177,-1.38552232627096,0.6836537253506313,0.6969485012679645,-1.9699592740235685,-3.0583339608544993
1.203125,-2.173166341780413,0.36810140585905526,0.810091995191535,-1.4289794033029235,0.34580616567639477,1.4337095553011683,1.8216523953789967,3.650013141890146
1.210938,3.1883549485597307,-1.368189581349444,3.8746870464069603,-0.5544383817805142,3.0413355511543214,1.087563178347644,1.0788810955769974,-1.839092523891662
1.21875,0.5807505120785876,-2.194886938099934,2.673702097694572,3.7726889402875234,-0.20800267982645448,1.9897607838054683,1.3208555535179012,1.3298932307580158
1.226562,2.5441741344029394,0.9181082029853717,4.27544386519978,-0.1683171760680846,3.4914497549572734,1.687603915923859,4.577110199505056,1.892201920022257
1.234375,0.7323519371993816,0.6004718537046775,-1.0069385398495365,1.989338759005543,2.547702429610549,2.434313808264954,5.56834014474293,5.226804516919739
1.242188,-0.2784926428722656,1.2175013736943616,-0.8700839890556211,0.42382802168991507,-0.4924037929987217,3.9472357235111097,2.141586511163941,0.88385260690397
1.25,2.3872371437127535,-4.341230819590824,-4.0282051897305795,1.5916773104395474,0.12093689623473539,0.5008926005215205,-2.652792206637099,-0.04646742170073378
1.257812,3.5356220839766905,1.1770025027657323,-0.0377042991751706,-1.2552252096706702,-1.496240808977778,-4.965490883639026,-0.8989093686356593,0.37105535385092625
1.265625,-3.98270826664377,-2.1543033969161716,-2.9801049543088762,-2.595878079459559,-1.1402411648100093,-5.416008728430758,-1.2658679601934912,-0.8204047745797467
1.273438,-1.4973899027460218,-5.95660174664128,-2.788985033342537,1.6696560868676356,-7.04876565146544,-2.1878239143953335,-5.345555736951109,-1.1773766315124778
1.28125,-2.2741074367982117,-0.1159714910400661,0.3918172123291548,2.9333480534510086,-1.7917031861176742,-0.6337305595217111,-5.74174955578874,-0.20603556444412163
1.289062,-2.155410980306373,-1.7559016123391347,-0.5520102170293362,-3.633283318010614,-0.494049868387589,0.9833426196045565,-1.3173122054963469,-4.9540963240156515
1.296875,-0.4427089106754499,1.2889674839428507,-3.9120497895447204,-2.3056042852483327,1.460451725138844,0.24755538537037702,0.23867219820511554,3.172736713601457
1.304688,1.2273902342668601,1.6060606981208136,5.6537187962402164,-0.19538137437741743,-1.1603385113553077,1.2910198123759478,1.7488360905411546,-0.24063368757994263
1.3125,-1.3576872579231467,5.326795625366705,1.2193723657252846,-0.8988853378549126,2.89252077633902,0.8423698686571535,1.6155574509239825,3.1044447311513217
1.320312,-1.6268242007311722,1.6621947435665525,4.591461884049271,1.6979075929803877,0.6829862960313826,0.4211999427418276,2.0501410605064043,2.1715075839546194
1.328125,0.22517221488668826,2.8134081625523657,-2.6817899820953803,2.5086283251468537,0.7118048703197261,2.225073491995593,0.6883800208079691,5.403460918827922
1.335938,3.264280373706483,2.692191504862884,-2.4111011888968887,2.276650504822295,1.9692258553155235,-2.0510268142210295,2.2704365925465804,2.8934982474821886
1.34375,1.4948339800113966,0.7372061662628063,0.8886095795868353,3.253369530398267,3.026092968369002,-5.1600847590178445,0.5131731874199206,0.742211555534363
1.351562,-3.602214285783506,0.0903489761350603,2.419101832557362,-2.2515494314448317,0.5257761668853985,-1.9786726650872215,-1.6378754683480459,2.680339275417291
1.359375,-1.6406858732432505,0.3688547450016486,-4.186892418537655,3.28017893637408,0.37194954308359685,-1.1983550348299243,-0.5156176790590126,-4.375235510350502
1.367188,1.4831402191569625,-1.529890815341212,-1.113676041575551,-1.6888482414096502,-2.484184702013697,0.06645932673428967,-2.133950092836609,-1.165883257369305
1.375,-1.017589378971143,0.02639962215436209,-1.6376974878500767,3.659463682819097,-4.635860832860997,1.0218746471259688,-0.2641850985580585,-4.504317611931187
